framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
15, 1, 8, 8,  42, 110,  44, 108,0x0
15,-1,16, 8,  58,  99,  56, 100,0x0
15,-1,16, 8,  57, 107,  56, 108,0x0
15, 1,16, 8,  54, 102,  56, 100,0x0
15, 1,16, 8,  56, 108,  56, 108,0x0
15,-1,16,16,  78,  94,  72, 104,0x0
15,-1,16,16,  92,  94,  88, 104,0x0
15,-1,16, 8, 104,  93, 104, 100,0x0
15,-1,16, 8, 104, 108, 104, 108,0x0
15, 1,16, 8, 104, 100, 104, 100,0x0
15, 1,16, 8, 103, 118, 104, 108,0x0
15,-1, 8,16, 116, 104, 116, 104,0x0
15,-1, 8,16, 123,  98, 124, 104,0x0
15, 1, 8,16, 116, 112, 116, 104,0x0
15, 1, 8,16, 124, 104, 124, 104,0x0
15,-1,16, 8, 135,  96, 136, 100,0x0
15,-1,16, 8, 133, 105, 136, 108,0x0
15, 1,16, 8, 136, 104, 136, 100,0x0
15, 1,16, 8, 136, 108, 136, 108,0x0
15,-1, 8,16, 144, 101, 148, 104,0x0
15,-1, 8,16, 152,  97, 156, 104,0x0
15,-1,16,16, 163,  97, 168, 104,0x0
15,-1,16, 8, 177,  94, 184, 100,0x0
15,-1,16, 8, 184, 108, 184, 108,0x0
15, 1,16, 8, 184, 106, 184, 100,0x0
15, 1,16, 8, 191, 116, 184, 108,0x0
15,-1, 8,16,   4, 120,   4, 120,0x0
15,-1, 8,16,  17, 116,  12, 120,0x0
15, 1, 8,16,   4, 120,   4, 120,0x0
15, 1, 8,16,  -2, 126,  12, 120,0x0
15,-1, 8,16,  24, 117,  20, 120,0x0
15,-1, 8,16,  32, 117,  28, 120,0x0
15,-1,16, 8,  40, 116,  40, 116,0x0
15,-1,16, 8,  42, 122,  40, 124,0x0
15, 1,16, 8,  38, 119,  40, 116,0x0
15, 1,16, 8,  40, 124,  40, 124,0x0
15,-1, 8, 8,  53, 115,  52, 116,0x0
15,-1, 8, 8,  61, 115,  60, 116,0x0
15,-1, 8, 8,  53, 123,  52, 124,0x0
15,-1, 8, 8,  61, 123,  60, 124,0x0
15, 1, 8, 8,  50, 119,  52, 116,0x0
15, 1, 8, 8,  58, 119,  60, 116,0x0
15, 1, 8, 8,  50, 127,  52, 124,0x0
15, 1, 8, 8,  60, 124,  60, 124,0x0
15, 1, 8,16,  59, 137,  68, 120,0x0
15, 1, 8,16,  67, 139,  76, 120,0x0
15,-1, 8, 8,  84, 116,  84, 116,0x0
15,-1, 8, 8,  92, 116,  92, 116,0x0
15,-1, 8, 8,  84, 124,  84, 124,0x0
15,-1, 8, 8,  92, 124,  92, 124,0x0
15, 1, 8, 8,  76, 135,  84, 116,0x0
15, 1, 8, 8,  92, 116,  92, 116,0x0
15, 1, 8, 8,  84, 124,  84, 124,0x0
15, 1, 8, 8,  92, 124,  92, 124,0x0
15,-1,16, 8, 105, 107, 104, 116,0x0
15,-1,16, 8, 105, 114, 104, 124,0x0
15, 1,16, 8, 104, 126, 104, 116,0x0
15, 1,16, 8, 104, 124, 104, 124,0x0
15,-1, 8,16, 116, 111, 116, 120,0x0
15,-1, 8,16, 121, 117, 124, 120,0x0
15, 1, 8,16, 117, 130, 116, 120,0x0
15, 1, 8,16, 124, 120, 124, 120,0x0
15,-1, 8, 8, 129, 111, 132, 116,0x0
15,-1, 8, 8, 140, 116, 140, 116,0x0
15,-1, 8, 8, 124, 114, 132, 124,0x0
15,-1, 8, 8, 136, 111, 140, 124,0x0
15, 1, 8, 8, 132, 116, 132, 116,0x0
15, 1, 8, 8, 136, 117, 140, 116,0x0
15, 1, 8, 8, 132, 124, 132, 124,0x0
15, 1, 8, 8, 140, 124, 140, 124,0x0
15,-1, 8, 8, 159, 107, 164, 116,0x0
15,-1, 8, 8, 166, 107, 172, 116,0x0
15,-1, 8, 8, 164, 124, 164, 124,0x0
15,-1, 8, 8, 172, 124, 172, 124,0x0
15, 1, 8, 8, 164, 116, 164, 116,0x0
15, 1, 8, 8, 177, 124, 172, 116,0x0
15, 1, 8, 8, 169, 133, 164, 124,0x0
15, 1, 8, 8, 175, 134, 172, 124,0x0
15,-1,16, 8, 177, 107, 184, 116,0x0
15,-1,16, 8, 178, 114, 184, 124,0x0
15, 1,16, 8, 184, 116, 184, 116,0x0
15, 1,16, 8, 188, 133, 184, 124,0x0
15,-1,16,16,  24, 136,  24, 136,0x0
15,-1,16,16,  40, 136,  40, 136,0x0
15, 1,16,16,  40, 136,  40, 136,0x0
15,-1,16, 8,  56, 132,  56, 132,0x0
15,-1,16, 8,  56, 140,  56, 140,0x0
15, 1,16, 8,  51, 137,  56, 132,0x0
15, 1,16, 8,  56, 139,  56, 140,0x0
15, 1,16,16,  86, 147,  88, 136,0x0
15,-1,16, 8, 105, 121, 104, 132,0x0
15,-1,16, 8, 105, 126, 104, 140,0x0
15,-1, 8, 8, 173, 121, 180, 132,0x0
15,-1, 8, 8, 188, 132, 188, 132,0x0
15,-1, 8, 8, 172, 129, 180, 140,0x0
15,-1, 8, 8, 182, 131, 188, 140,0x0
15, 1, 8, 8, 180, 132, 180, 132,0x0
15, 1, 8, 8, 192, 141, 188, 132,0x0
15, 1, 8, 8, 180, 140, 180, 140,0x0
15, 1, 8, 8, 188, 140, 188, 140,0x0
16,-1,16,16,   8,   8,   8,   8,0x0
16, 1,16,16,   8,   8,   8,   8,0x0
16,-1,16,16,  24,   8,  24,   8,0x0
16,-1,16,16,  40,   8,  40,   8,0x0
16,-1,16,16,  56,   8,  56,   8,0x0
16,-1,16,16,  72,   8,  72,   8,0x0
16,-1,16,16,  88,   8,  88,   8,0x0
16,-1,16,16, 104,   8, 104,   8,0x0
16,-1,16,16, 120,   8, 120,   8,0x0
16, 1,16,16, 120,   8, 120,   8,0x0
16,-1,16,16, 136,   8, 136,   8,0x0
16, 1,16,16, 136,   8, 136,   8,0x0
16,-1, 8, 8, 148,   4, 148,   4,0x0
16,-1, 8, 8, 156,   4, 156,   4,0x0
16,-1, 8, 8, 147,  12, 148,  12,0x0
16,-1, 8, 8, 156,  12, 156,  12,0x0
16, 1, 8, 8, 148,   4, 148,   4,0x0
16, 1, 8, 8, 156,   4, 156,   4,0x0
16, 1, 8, 8, 148,  12, 148,  12,0x0
16, 1, 8, 8, 156,  12, 156,  12,0x0
16,-1,16, 8, 168,   4, 168,   4,0x0
16,-1,16, 8, 168,  12, 168,  12,0x0
16, 1,16, 8, 168,   4, 168,   4,0x0
16, 1,16, 8, 156,  13, 168,  12,0x0
16, 1,16,16, 184,   8, 184,   8,0x0
16,-1,16,16,   8,  24,   8,  24,0x0
16, 1,16,16,   8,  24,   8,  24,0x0
16,-1,16,16,  24,  24,  24,  24,0x0
16, 1,16,16,  24,  24,  24,  24,0x0
16,-1,16,16,  40,  24,  40,  24,0x0
16, 1,16,16,  40,  24,  40,  24,0x0
16,-1,16,16,  56,  24,  56,  24,0x0
16, 1,16,16,  56,  24,  56,  24,0x0
16,-1,16,16,  72,  24,  72,  24,0x0
16,-1,16,16,  88,  24,  88,  24,0x0
16,-1,16,16, 104,  24, 104,  24,0x0
16,-1,16,16, 121,  24, 120,  24,0x0
16,-1,16, 8, 143,  22, 136,  20,0x0
16,-1,16, 8, 137,  28, 136,  28,0x0
16, 1,16, 8, 129,  20, 136,  20,0x0
16, 1,16, 8, 136,  28, 136,  28,0x0
16,-1, 8,16, 148,  24, 148,  24,0x0
16,-1, 8,16, 156,  24, 156,  24,0x0
16, 1, 8,16, 148,  24, 148,  24,0x0
16, 1, 8,16, 156,  24, 156,  24,0x0
16,-1,16,16, 168,  24, 168,  24,0x0
16,-1, 8, 8, 180,  20, 180,  20,0x0
16,-1, 8, 8, 188,  20, 188,  20,0x0
16,-1, 8, 8, 180,  28, 180,  28,0x0
16,-1, 8, 8, 188,  28, 188,  28,0x0
16, 1, 8, 8, 176,  20, 180,  20,0x0
16, 1, 8, 8, 188,  20, 188,  20,0x0
16, 1, 8, 8, 180,  28, 180,  28,0x0
16, 1, 8, 8, 188,  28, 188,  28,0x0
16,-1,16,16,   8,  40,   8,  40,0x0
16, 1,16,16,   8,  40,   8,  40,0x0
16,-1,16,16,  24,  40,  24,  40,0x0
16, 1,16,16,  24,  40,  24,  40,0x0
16,-1, 8,16,  36,  40,  36,  40,0x0
16,-1, 8,16,  44,  40,  44,  40,0x0
16, 1, 8,16,  36,  40,  36,  40,0x0
16, 1, 8,16,  44,  40,  44,  40,0x0
16,-1,16, 8,  56,  36,  56,  36,0x0
16,-1,16, 8,  56,  44,  56,  44,0x0
16, 1,16, 8,  56,  36,  56,  36,0x0
16, 1,16, 8,  56,  44,  56,  44,0x0
16,-1,16,16,  72,  40,  72,  40,0x0
16, 1,16,16,  72,  40,  72,  40,0x0
16,-1,16,16,  88,  40,  88,  40,0x0
16,-1,16,16, 104,  40, 104,  40,0x0
16,-1,16,16, 120,  40, 120,  40,0x0
16, 1,16,16, 120,  40, 120,  40,0x0
16,-1,16,16, 136,  40, 136,  40,0x0
16,-1,16,16, 152,  40, 152,  40,0x0
16, 1,16,16, 151,  40, 152,  40,0x0
16,-1,16, 8, 168,  36, 168,  36,0x0
16,-1,16, 8, 168,  44, 168,  44,0x0
16, 1,16, 8, 168,  36, 168,  36,0x0
16, 1,16, 8, 166,  43, 168,  44,0x0
16,-1,16,16, 187,  40, 184,  40,0x0
16, 1,16,16, 182,  40, 184,  40,0x0
16,-1,16,16,   8,  56,   8,  56,0x0
16, 1,16,16,   8,  56,   8,  56,0x0
16,-1,16,16,  24,  56,  24,  56,0x0
16, 1,16,16,  24,  56,  24,  56,0x0
16,-1,16,16,  40,  56,  40,  56,0x0
16, 1,16,16,  40,  56,  40,  56,0x0
16,-1, 8,16,  52,  56,  52,  56,0x0
16,-1, 8,16,  60,  56,  60,  56,0x0
16, 1, 8,16,  52,  56,  52,  56,0x0
16, 1, 8,16,  60,  56,  60,  56,0x0
16,-1,16,16,  72,  56,  72,  56,0x0
16, 1,16,16,  72,  56,  72,  56,0x0
16,-1,16,16,  88,  56,  88,  56,0x0
16, 1,16,16,  88,  56,  88,  56,0x0
16,-1, 8, 8, 100,  52, 100,  52,0x0
16,-1, 8, 8, 108,  52, 108,  52,0x0
16,-1, 8, 8, 100,  60, 100,  60,0x0
16,-1, 8, 8, 108,  60, 108,  60,0x0
16, 1, 8, 8, 100,  52, 100,  52,0x0
16, 1, 8, 8, 108,  52, 108,  52,0x0
16, 1, 8, 8, 100,  60, 100,  60,0x0
16, 1, 8, 8, 108,  60, 108,  60,0x0
16,-1, 8,16, 116,  56, 116,  56,0x0
16,-1, 8,16, 124,  56, 124,  56,0x0
16, 1, 8,16, 116,  56, 116,  56,0x0
16, 1, 8,16, 124,  56, 124,  56,0x0
16,-1,16,16, 136,  56, 136,  56,0x0
16, 1,16,16, 136,  56, 136,  56,0x0
16,-1,16,16, 152,  56, 152,  56,0x0
16, 1,16,16, 153,  56, 152,  56,0x0
16,-1,16,16, 168,  56, 168,  56,0x0
16, 1,16,16, 168,  56, 168,  56,0x0
16, 1,16,16, 180,  55, 184,  56,0x0
16,-1,16,16,   8,  72,   8,  72,0x0
16, 1,16,16,   8,  72,   8,  72,0x0
16,-1,16,16,  24,  72,  24,  72,0x0
16, 1,16,16,  24,  72,  24,  72,0x0
16,-1,16,16,  40,  72,  40,  72,0x0
16, 1,16,16,  40,  72,  40,  72,0x0
16,-1, 8,16,  52,  71,  52,  72,0x0
16,-1, 8,16,  60,  72,  60,  72,0x0
16, 1, 8,16,  52,  72,  52,  72,0x0
16, 1, 8,16,  60,  72,  60,  72,0x0
16,-1,16,16,  72,  72,  72,  72,0x0
16, 1,16,16,  72,  72,  72,  72,0x0
16,-1,16,16,  88,  71,  88,  72,0x0
16, 1,16,16,  88,  73,  88,  72,0x0
16,-1,16,16, 104,  71, 104,  72,0x0
16, 1,16,16, 104,  73, 104,  72,0x0
16,-1,16, 8, 120,  68, 120,  68,0x0
16,-1,16, 8, 120,  75, 120,  76,0x0
16, 1,16, 8, 120,  68, 120,  68,0x0
16, 1,16, 8, 120,  76, 120,  76,0x0
16,-1, 8, 8, 132,  68, 132,  68,0x0
16,-1, 8, 8, 140,  68, 140,  68,0x0
16,-1, 8, 8, 132,  76, 132,  76,0x0
16,-1, 8, 8, 140,  75, 140,  76,0x0
16, 1, 8, 8, 132,  68, 132,  68,0x0
16, 1, 8, 8, 140,  68, 140,  68,0x0
16, 1, 8, 8, 132,  76, 132,  76,0x0
16, 1, 8, 8, 141,  76, 140,  76,0x0
16,-1, 8,16, 148,  71, 148,  72,0x0
16,-1, 8,16, 156,  72, 156,  72,0x0
16, 1, 8,16, 148,  73, 148,  72,0x0
16, 1, 8,16, 157,  73, 156,  72,0x0
16, 1,16,16, 170,  73, 168,  72,0x0
16,-1, 8,16, 180,  72, 180,  72,0x0
16,-1, 8,16, 188,  72, 188,  72,0x0
16, 1, 8,16, 185,  74, 180,  72,0x0
16, 1, 8,16, 188,  72, 188,  72,0x0
16,-1, 8, 8,   4,  84,   4,  84,0x0
16,-1, 8, 8,  17,  82,  12,  84,0x0
16,-1, 8, 8,   4,  92,   4,  92,0x0
16,-1, 8, 8,  17,  90,  12,  92,0x0
16, 1, 8, 8,   4,  84,   4,  84,0x0
16, 1, 8, 8,  12,  84,  12,  84,0x0
16, 1, 8, 8,   4,  93,   4,  92,0x0
16, 1, 8, 8,  12,  92,  12,  92,0x0
16, 1,16,16,  21,  90,  24,  88,0x0
16,-1,16,16,  42,  87,  40,  88,0x0
16, 1,16,16,  39,  89,  40,  88,0x0
16,-1, 8,16,  53,  87,  52,  88,0x0
16,-1, 8,16,  61,  88,  60,  88,0x0
16, 1, 8,16,  52,  89,  52,  88,0x0
16, 1, 8,16,  60,  88,  60,  88,0x0
16,-1,16,16,  72,  88,  72,  88,0x0
16, 1,16,16,  72,  88,  72,  88,0x0
16,-1,16,16,  89,  87,  88,  88,0x0
16, 1,16,16,  88,  89,  88,  88,0x0
16,-1,16, 8, 104,  82, 104,  84,0x0
16,-1,16, 8, 104,  92, 104,  92,0x0
16, 1,16, 8, 104,  85, 104,  84,0x0
16, 1,16, 8, 104,  95, 104,  92,0x0
16,-1, 8, 8, 116,  83, 116,  84,0x0
16,-1, 8, 8, 124,  83, 124,  84,0x0
16,-1, 8, 8, 116,  89, 116,  92,0x0
16,-1, 8, 8, 124,  92, 124,  92,0x0
16, 1, 8, 8, 116,  84, 116,  84,0x0
16, 1, 8, 8, 124,  84, 124,  84,0x0
16, 1, 8, 8, 116,  92, 116,  92,0x0
16, 1, 8, 8, 124,  93, 124,  92,0x0
16,-1,16,16, 136,  87, 136,  88,0x0
16, 1,16,16, 136,  88, 136,  88,0x0
16,-1, 8, 8, 146,  83, 148,  84,0x0
16,-1, 8, 8, 156,  83, 156,  84,0x0
16,-1, 8, 8, 148,  91, 148,  92,0x0
16,-1, 8, 8, 156,  92, 156,  92,0x0
16, 1, 8, 8, 148,  84, 148,  84,0x0
16, 1, 8, 8, 156,  85, 156,  84,0x0
16, 1, 8, 8, 148,  93, 148,  92,0x0
16, 1, 8, 8, 158,  94, 156,  92,0x0
16,-1,16, 8, 166,  82, 168,  84,0x0
16,-1,16, 8, 168,  92, 168,  92,0x0
16, 1,16, 8, 170,  85, 168,  84,0x0
16, 1,16, 8, 170,  94, 168,  92,0x0
16,-1, 8, 8, 177,  82, 180,  84,0x0
16,-1, 8, 8, 188,  84, 188,  84,0x0
16,-1, 8, 8, 178,  90, 180,  92,0x0
16,-1, 8, 8, 188,  92, 188,  92,0x0
16, 1, 8, 8, 182,  85, 180,  84,0x0
16, 1, 8, 8, 193,  85, 188,  84,0x0
16, 1, 8, 8, 182,  93, 180,  92,0x0
16, 1, 8, 8, 190,  94, 188,  92,0x0
16,-1,16, 8,  13,  97,   8, 100,0x0
16,-1,16, 8,  12, 105,   8, 108,0x0
16, 1,16, 8,   3, 102,   8, 100,0x0
16, 1,16, 8,   4, 110,   8, 108,0x0
16,-1, 8,16,  24, 102,  20, 104,0x0
16,-1, 8,16,  30, 103,  28, 104,0x0
16, 1, 8,16,  17, 106,  20, 104,0x0
16, 1, 8,16,  27, 105,  28, 104,0x0
16,-1,16,16,  41, 103,  40, 104,0x0
16, 1,16,16,  39, 105,  40, 104,0x0
16,-1,16,16,  57, 103,  56, 104,0x0
16, 1,16,16,  56, 105,  56, 104,0x0
16,-1, 8, 8,  69,  99,  68, 100,0x0
16,-1, 8, 8,  76, 101,  76, 100,0x0
16,-1, 8, 8,  68, 109,  68, 108,0x0
16,-1, 8, 8,  77, 109,  76, 108,0x0
16, 1, 8, 8,  68, 101,  68, 100,0x0
16, 1, 8, 8,  76, 100,  76, 100,0x0
16, 1, 8, 8,  68, 108,  68, 108,0x0
16, 1, 8, 8,  76, 108,  76, 108,0x0
16,-1,16, 8,  91,  94,  88, 100,0x0
16,-1,16, 8,  88, 109,  88, 108,0x0
16,-1,16, 8, 104,  97, 104, 100,0x0
16,-1,16, 8, 104, 104, 104, 108,0x0
16, 1,16, 8, 104, 103, 104, 100,0x0
16, 1,16, 8, 103, 112, 104, 108,0x0
16,-1, 8,16, 116, 101, 116, 104,0x0
16,-1, 8,16, 124, 103, 124, 104,0x0
16, 1, 8,16, 116, 107, 116, 104,0x0
16, 1, 8,16, 124, 104, 124, 104,0x0
16,-1, 8, 8, 132,  98, 132, 100,0x0
16,-1, 8, 8, 140,  98, 140, 100,0x0
16,-1, 8, 8, 132, 108, 132, 108,0x0
16,-1, 8, 8, 140, 106, 140, 108,0x0
16, 1, 8, 8, 132, 101, 132, 100,0x0
16, 1, 8, 8, 140, 102, 140, 100,0x0
16, 1, 8, 8, 132, 110, 132, 108,0x0
16, 1, 8, 8, 140, 108, 140, 108,0x0
16,-1, 8, 8, 148,  99, 148, 100,0x0
16,-1, 8, 8, 154,  96, 156, 100,0x0
16,-1, 8, 8, 143, 107, 148, 108,0x0
16,-1, 8, 8, 155, 104, 156, 108,0x0
16, 1, 8, 8, 148, 102, 148, 100,0x0
16, 1, 8, 8, 156, 100, 156, 100,0x0
16, 1, 8, 8, 154, 109, 148, 108,0x0
16, 1, 8, 8, 156, 108, 156, 108,0x0
16,-1, 8, 8, 162,  96, 164, 100,0x0
16,-1, 8, 8, 172, 100, 172, 100,0x0
16,-1, 8, 8, 162, 104, 164, 108,0x0
16,-1, 8, 8, 172, 108, 172, 108,0x0
16, 1, 8, 8, 166, 103, 164, 100,0x0
16, 1, 8, 8, 174, 103, 172, 100,0x0
16, 1, 8, 8, 164, 108, 164, 108,0x0
16, 1, 8, 8, 174, 111, 172, 108,0x0
16, 1,16, 8, 186, 102, 184, 100,0x0
16, 1,16, 8, 186, 112, 184, 108,0x0
16,-1,16, 8,  10, 113,   8, 116,0x0
16,-1,16, 8,   8, 122,   8, 124,0x0
16, 1,16, 8,   8, 117,   8, 116,0x0
16, 1,16, 8,   8, 126,   8, 124,0x0
16,-1, 8, 8,  20, 116,  20, 116,0x0
16,-1, 8, 8,  30, 114,  28, 116,0x0
16,-1, 8, 8,  23, 121,  20, 124,0x0
16,-1, 8, 8,  31, 123,  28, 124,0x0
16, 1, 8, 8,  18, 118,  20, 116,0x0
16, 1, 8, 8,  27, 117,  28, 116,0x0
16, 1, 8, 8,  20, 124,  20, 124,0x0
16, 1, 8, 8,  28, 124,  28, 124,0x0
16,-1,16, 8,  41, 115,  40, 116,0x0
16,-1,16, 8,  40, 123,  40, 124,0x0
16, 1,16,16,  56, 120,  56, 120,0x0
16,-1, 8,16,  68, 120,  68, 120,0x0
16,-1, 8,16,  80, 112,  76, 120,0x0
16,-1, 8,16,  84, 120,  84, 120,0x0
16,-1, 8,16,  92, 119,  92, 120,0x0
16, 1, 8,16,  82, 128,  84, 120,0x0
16, 1, 8,16,  90, 128,  92, 120,0x0
16,-1,16, 8, 104, 111, 104, 116,0x0
16,-1,16, 8, 104, 119, 104, 124,0x0
16, 1,16, 8, 104, 120, 104, 116,0x0
16, 1,16, 8, 101, 129, 104, 124,0x0
16,-1, 8,16, 116, 115, 116, 120,0x0
16,-1, 8,16, 123, 121, 124, 120,0x0
16, 1, 8,16, 117, 124, 116, 120,0x0
16, 1, 8,16, 124, 121, 124, 120,0x0
16, 1,16, 8, 143, 117, 136, 116,0x0
16, 1,16, 8, 137, 128, 136, 124,0x0
16, 1,16,16, 160, 122, 152, 120,0x0
16,-1,16, 8, 166, 111, 168, 116,0x0
16,-1,16, 8, 166, 120, 168, 124,0x0
16,-1, 8,16, 177, 115, 180, 120,0x0
16,-1, 8,16, 185, 115, 188, 120,0x0
16, 1, 8,16, 180, 120, 180, 120,0x0
16, 1, 8,16, 190, 123, 188, 120,0x0
16,-1, 8, 8,   4, 130,   4, 132,0x0
16,-1, 8, 8,  12, 126,  12, 132,0x0
16,-1, 8, 8,   4, 138,   4, 140,0x0
16,-1, 8, 8,  12, 138,  12, 140,0x0
16, 1, 8, 8,   4, 134,   4, 132,0x0
16, 1, 8, 8,  12, 132,  12, 132,0x0
16, 1, 8, 8,   4, 142,   4, 140,0x0
16, 1, 8, 8,  12, 140,  12, 140,0x0
16,-1,16,16,  24, 136,  24, 136,0x0
16, 1,16,16,  24, 136,  24, 136,0x0
16,-1,16,16,  40, 136,  40, 136,0x0
16, 1,16,16,  40, 136,  40, 136,0x0
16,-1,16,16,  56, 136,  56, 136,0x0
16, 1,16,16,  56, 136,  56, 136,0x0
16,-1, 8,16,  68, 136,  68, 136,0x0
16,-1, 8,16,  76, 136,  76, 136,0x0
16, 1, 8,16,  66, 139,  68, 136,0x0
16, 1, 8,16,  76, 144,  76, 136,0x0
16,-1,16,16,  88, 131,  88, 136,0x0
16, 1,16,16,  86, 144,  88, 136,0x0
16,-1,16,16, 104, 130, 104, 136,0x0
16,-1,16,16, 119, 131, 120, 136,0x0
16,-1,16, 8, 136, 127, 136, 132,0x0
16,-1,16, 8, 134, 132, 136, 140,0x0
16, 1,16, 8, 137, 136, 136, 132,0x0
16, 1,16, 8, 136, 140, 136, 140,0x0
16,-1,16, 8, 149, 128, 152, 132,0x0
16,-1,16, 8, 152, 117, 152, 140,0x0
16, 1,16, 8, 154, 136, 152, 132,0x0
16, 1,16, 8, 152, 140, 152, 140,0x0
16,-1,16, 8, 168, 132, 168, 132,0x0
16,-1,16, 8, 155, 119, 168, 140,0x0
16, 1,16, 8, 170, 136, 168, 132,0x0
16, 1,16, 8, 168, 140, 168, 140,0x0
16,-1,16,16, 182, 132, 184, 136,0x0
16, 1,16,16, 185, 139, 184, 136,0x0
17,-1,16,16,   8,   8,   8,   8,0x0
17,-1,16,16,  25,   8,  24,   8,0x0
17,-1,16,16,  41,   8,  40,   8,0x0
17,-1,16, 8,  57,   4,  56,   4,0x0
17,-1,16, 8,  57,  12,  56,  12,0x0
17,-1,16, 8,  72,   4,  72,   4,0x0
17,-1,16, 8,  73,  12,  72,  12,0x0
17,-1,16, 8,  88,   4,  88,   4,0x0
17,-1,16, 8,  88,  12,  88,  12,0x0
17,-1,16, 8, 104,   4, 104,   4,0x0
17,-1,16, 8, 104,  12, 104,  12,0x0
17,-1,16, 8, 123,   4, 120,   4,0x0
17,-1,16, 8, 120,  12, 120,  12,0x0
17,-1, 8,16, 132,   8, 132,   8,0x0
17,-1, 8,16, 141,   8, 140,   8,0x0
17,-1,16,16, 153,   8, 152,   8,0x0
17,-1, 8,16, 164,   8, 164,   8,0x0
17,-1, 8,16, 172,   8, 172,   8,0x0
17,-1,16,16, 184,   8, 184,   8,0x0
17,-1,16,16,   8,  24,   8,  24,0x0
17,-1,16, 8,  24,  20,  24,  20,0x0
17,-1,16, 8,  24,  28,  24,  28,0x0
17,-1, 8,16,  36,  24,  36,  24,0x0
17,-1, 8,16,  45,  24,  44,  24,0x0
17,-1,16,16,  56,  24,  56,  24,0x0
17,-1,16,16,  72,  24,  72,  24,0x0
17,-1,16,16,  88,  24,  88,  24,0x0
17,-1,16,16, 104,  24, 104,  24,0x0
17,-1, 8, 8, 119,  22, 116,  20,0x0
17,-1, 8, 8, 124,  20, 124,  20,0x0
17,-1, 8, 8, 116,  28, 116,  28,0x0
17,-1, 8, 8, 124,  28, 124,  28,0x0
17,-1,16,16, 136,  24, 136,  24,0x0
17,-1,16,16, 168,  24, 168,  24,0x0
17,-1, 8, 8, 184,  20, 180,  20,0x0
17,-1, 8, 8, 188,  20, 188,  20,0x0
17,-1, 8, 8, 180,  28, 180,  28,0x0
17,-1, 8, 8, 188,  28, 188,  28,0x0
17,-1, 8,16,   4,  40,   4,  40,0x0
17,-1, 8,16,  12,  40,  12,  40,0x0
17,-1, 8, 8,  20,  36,  20,  36,0x0
17,-1, 8, 8,  28,  36,  28,  36,0x0
17,-1, 8, 8,  20,  44,  20,  44,0x0
17,-1, 8, 8,  28,  44,  28,  44,0x0
17,-1,16,16,  88,  40,  88,  40,0x0
17,-1,16,16, 104,  40, 104,  40,0x0
17,-1,16,16, 136,  40, 136,  40,0x0
17,-1, 8,16, 180,  40, 180,  40,0x0
17,-1, 8,16, 188,  40, 188,  40,0x0
17,-1, 8, 8,   4,  52,   4,  52,0x0
17,-1, 8, 8,  12,  52,  12,  52,0x0
17,-1, 8, 8,   4,  60,   4,  60,0x0
17,-1, 8, 8,  12,  60,  12,  60,0x0
17,-1,16,16,  24,  56,  24,  56,0x0
17,-1, 8, 8,  36,  52,  36,  52,0x0
17,-1, 8, 8,  44,  52,  44,  52,0x0
17,-1, 8, 8,  36,  60,  36,  60,0x0
17,-1, 8, 8,  44,  60,  44,  60,0x0
17,-1, 8, 8,  52,  52,  52,  52,0x0
17,-1, 8, 8,  60,  52,  60,  52,0x0
17,-1, 8, 8,  52,  60,  52,  60,0x0
17,-1, 8, 8,  60,  60,  60,  60,0x0
17,-1,16,16,  88,  55,  88,  56,0x0
17,-1, 8,16, 131,  55, 132,  56,0x0
17,-1, 8,16, 138,  55, 140,  56,0x0
17,-1,16, 8, 185,  50, 184,  52,0x0
17,-1,16, 8, 184,  60, 184,  60,0x0
17,-1,16,16,   8,  72,   8,  72,0x0
17,-1,16,16,  24,  72,  24,  72,0x0
17,-1,16,16,  72,  71,  72,  72,0x0
17,-1, 8,16,  84,  71,  84,  72,0x0
17,-1, 8,16,  92,  67,  92,  72,0x0
17,-1, 8, 8, 116,  68, 116,  68,0x0
17,-1, 8, 8, 124,  66, 124,  68,0x0
17,-1, 8, 8, 116,  76, 116,  76,0x0
17,-1, 8, 8, 124,  74, 124,  76,0x0
17,-1, 8,16,  35,  79,  20,  88,0x0
17,-1, 8,16,  28,  89,  28,  88,0x0
17,-1,16, 8,  60,  81,  56,  84,0x0
17,-1,16, 8,  58,  90,  56,  92,0x0
17,-1, 8,16,  69,  87,  68,  88,0x0
17,-1, 8,16,  75,  90,  76,  88,0x0
17,-1, 8, 8, 116,  87, 116,  84,0x0
17,-1, 8, 8, 124,  79, 124,  84,0x0
17,-1, 8, 8, 118,  87, 116,  92,0x0
17,-1, 8, 8, 124,  88, 124,  92,0x0
17,-1,16,16,  29, 100,  24, 104,0x0
17,-1,16, 8,  46,  96,  40, 100,0x0
17,-1,16, 8,  46, 103,  40, 108,0x0
17,-1,16, 8,  56, 100,  56, 100,0x0
17,-1,16, 8,  56, 108,  56, 108,0x0
17,-1, 8, 8,  67, 102,  68, 100,0x0
17,-1, 8, 8,  75, 102,  76, 100,0x0
17,-1, 8, 8,  70, 103,  68, 108,0x0
17,-1, 8, 8,  79, 103,  76, 108,0x0
17,-1, 8, 8, 167, 103, 164, 100,0x0
17,-1, 8, 8, 172, 101, 172, 100,0x0
17,-1, 8, 8, 164, 110, 164, 108,0x0
17,-1, 8, 8, 172, 109, 172, 108,0x0
17,-1,16, 8, 184, 103, 184, 100,0x0
